path,label
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_001.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_002.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_003.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_004.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_005.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_006.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_007.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_008.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_009.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_010.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_011.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_012.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_013.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_014.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_015.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_016.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_017.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_018.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_019.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_020.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_021.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_022.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_023.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_024.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_025.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_026.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_027.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_028.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_029.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_030.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_031.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_032.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_033.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_034.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_035.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_036.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_037.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_038.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_039.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_040.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_041.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_042.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_043.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_044.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_045.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_046.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_047.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_048.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_049.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_050.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_051.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_052.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_053.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_054.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_055.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_056.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_057.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_058.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_059.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_060.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_061.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_062.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_063.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_064.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_065.wav,dog_bark
/mnt/c/workspace/journal/codes/mark4_refactored/data/test/dog_bark_test_066.wav,dog_bark
